date,athlete,energy (J/kg),min_from_start,duration_min,energy_per_min,from_time,gd,last_gd,betting_position
match18,athlete13,2131,50.0,5.0,426.2,45.0,-2,-1,close
match18,athlete13,1475,55.0,5.0,295.0,50.0,-2,-1,close
match18,athlete13,2037,60.0,5.0,407.4,55.0,-2,-1,close
match18,athlete13,2012,65.0,5.0,402.4,60.0,-2,-1,close
match18,athlete13,1442,70.0,5.0,288.4,65.0,-2,-1,close
match18,athlete13,2014,75.0,5.0,402.8,70.0,-2,-1,close
match18,athlete13,2244,80.0,5.0,448.8,75.0,-2,-1,close
match18,athlete13,1787,85.0,5.0,357.4,80.0,-2,-1,close
match18,athlete13,1348,90.0,5.0,269.6,85.0,-2,-1,close
match18,athlete13,1888,95.0,5.0,377.6,90.0,-2,-1,close
match18,athlete13,1538,100.0,5.0,307.6,95.0,-2,-1,close
match15,athlete14,625,2.0,2.0,312.5,0.0,0,0,favorite
match15,athlete14,2696,7.0,5.0,539.2,2.0,0,0,favorite
match15,athlete14,2638,12.0,5.0,527.6,7.0,0,0,favorite
match15,athlete14,3177,17.0,5.0,635.4,12.0,0,0,favorite
match15,athlete14,2855,22.0,5.0,571.0,17.0,0,0,favorite
match15,athlete14,2533,27.0,5.0,506.6,22.0,0,0,favorite
match15,athlete14,786,28.0,2.0,393.0,26.0,0,0,favorite
match5,athlete14,2002,5.0,5.0,400.4,0.0,0,0,favorite
match5,athlete14,1916,10.0,5.0,383.2,5.0,0,0,favorite
match5,athlete14,2887,15.0,5.0,577.4,10.0,0,0,favorite
match5,athlete14,2616,20.0,5.0,523.2,15.0,0,0,favorite
match5,athlete14,2264,25.0,5.0,452.8,20.0,0,0,favorite
match5,athlete14,3072,30.0,5.0,614.4,25.0,0,0,favorite
match5,athlete14,1385,32.0,2.0,692.5,30.0,0,0,favorite
match9,athlete14,2590,5.0,5.0,518.0,0.0,0,0,close
match9,athlete14,2357,10.0,5.0,471.4,5.0,0,0,close
match9,athlete14,2155,15.0,5.0,431.0,10.0,0,0,close
match9,athlete14,2679,20.0,5.0,535.8,15.0,-1,0,close
match9,athlete14,2257,25.0,5.0,451.4,20.0,-1,0,close
match9,athlete14,2590,30.0,5.0,518.0,25.0,-1,0,close
match9,athlete14,2618,35.0,5.0,523.6,30.0,-1,0,close
match9,athlete14,2090,40.0,5.0,418.0,35.0,-1,0,close
match9,athlete14,2786,45.0,5.0,557.2,40.0,-1,0,close
match9,athlete14,435,49.0,3.0,145.0,46.0,0,-1,close
match9,athlete14,2411,54.0,5.0,482.2,49.0,0,-1,close
match9,athlete14,1947,59.0,5.0,389.4,54.0,0,-1,close
match9,athlete14,2612,64.0,5.0,522.4,59.0,1,0,close
match9,athlete14,2336,69.0,5.0,467.2,64.0,1,0,close
match9,athlete14,2259,74.0,5.0,451.8,69.0,1,0,close
match9,athlete14,2076,79.0,5.0,415.2,74.0,1,0,close
match9,athlete14,2736,84.0,5.0,547.2,79.0,1,0,close
match9,athlete14,266,85.0,1.0,266.0,84.0,1,0,close
match22,athlete14,3202,5.0,5.0,640.4,0.0,0,0,favorite
match22,athlete14,3004,10.0,5.0,600.8,5.0,0,0,favorite
match22,athlete14,3177,15.0,5.0,635.4,10.0,0,0,favorite
match22,athlete14,1703,20.0,5.0,340.6,15.0,0,0,favorite
match22,athlete14,2320,25.0,5.0,464.0,20.0,0,0,favorite
match22,athlete14,2487,30.0,5.0,497.4,25.0,0,0,favorite
match22,athlete14,2754,35.0,5.0,550.8,30.0,0,0,favorite
match22,athlete14,2415,40.0,5.0,483.0,35.0,0,0,favorite
match22,athlete14,2715,45.0,5.0,543.0,40.0,0,0,favorite
match22,athlete14,1117,47.0,2.0,558.5,45.0,2,0,favorite
match22,athlete14,2864,52.0,5.0,572.8,47.0,2,0,favorite
match22,athlete14,2469,57.0,5.0,493.8,52.0,2,0,favorite
match22,athlete14,1953,62.0,5.0,390.6,57.0,2,0,favorite
match22,athlete14,866,64.0,2.0,433.0,62.0,2,0,favorite
match30,athlete14,2098,5.0,5.0,419.6,0.0,0,0,close
match30,athlete14,3361,10.0,5.0,672.2,5.0,0,0,close
match30,athlete14,3402,15.0,5.0,680.4,10.0,1,0,close
match30,athlete14,2620,20.0,5.0,524.0,15.0,1,0,close
match30,athlete14,2864,25.0,5.0,572.8,20.0,1,0,close
match30,athlete14,3227,30.0,5.0,645.4,25.0,1,0,close
match30,athlete14,2414,35.0,5.0,482.8,30.0,1,0,close
match30,athlete14,3011,40.0,5.0,602.2,35.0,1,0,close
match30,athlete14,2371,45.0,5.0,474.2,40.0,1,0,close
match30,athlete14,1656,48.0,3.0,552.0,45.0,2,1,close
match30,athlete14,3622,53.0,5.0,724.4,48.0,2,1,close
match30,athlete14,2516,58.0,5.0,503.2,53.0,2,1,close
match30,athlete14,1988,63.0,5.0,397.6,58.0,2,1,close
match30,athlete14,1409,68.0,5.0,281.8,63.0,2,1,close
match30,athlete14,2423,73.0,5.0,484.6,68.0,1,2,close
match30,athlete14,1089,76.0,3.0,363.0,73.0,1,2,close
match27,athlete14,1614,5.0,5.0,322.8,0.0,0,0,favorite
match27,athlete14,2849,10.0,5.0,569.8,5.0,0,0,favorite
match27,athlete14,3447,15.0,5.0,689.4,10.0,0,0,favorite
match27,athlete14,2818,20.0,5.0,563.6,15.0,-1,0,favorite
match27,athlete14,3435,25.0,5.0,687.0,20.0,-1,0,favorite
match27,athlete14,2550,30.0,5.0,510.0,25.0,-1,0,favorite
match27,athlete14,2139,35.0,5.0,427.8,30.0,-1,0,favorite
match27,athlete14,2475,40.0,5.0,495.0,35.0,-1,0,favorite
match27,athlete14,1512,45.0,5.0,302.4,40.0,-1,0,favorite
match27,athlete14,1434,49.0,4.0,358.5,45.0,-1,0,favorite
match27,athlete14,2874,54.0,5.0,574.8,49.0,-1,0,favorite
match27,athlete14,3648,58.0,5.0,729.6,53.0,-1,0,favorite
match27,athlete14,2897,64.0,5.0,579.4,59.0,-2,-1,favorite
match27,athlete14,1239,66.0,2.0,619.5,64.0,-2,-1,favorite
match13,athlete14,56,5.0,5.0,11.2,0.0,0,0,close
match13,athlete14,70,10.0,5.0,14.0,5.0,0,0,close
match13,athlete14,65,15.0,5.0,13.0,10.0,0,0,close
match13,athlete14,63,20.0,5.0,12.6,15.0,0,0,close
match13,athlete14,70,25.0,5.0,14.0,20.0,0,0,close
match13,athlete14,59,30.0,5.0,11.8,25.0,0,0,close
match13,athlete14,81,35.0,5.0,16.2,30.0,0,0,close
match13,athlete14,62,40.0,5.0,12.4,35.0,0,0,close
match13,athlete14,67,45.0,5.0,13.4,40.0,0,0,close
match13,athlete14,792,48.0,3.0,264.0,45.0,1,0,close
match13,athlete14,1206,53.0,5.0,241.2,48.0,1,0,close
match13,athlete14,1598,58.0,5.0,319.6,53.0,1,0,close
match13,athlete14,1492,63.0,5.0,298.4,58.0,1,0,close
match13,athlete14,1877,68.0,5.0,375.4,63.0,1,0,close
match13,athlete14,1345,73.0,5.0,269.0,68.0,2,1,close
match13,athlete14,2815,78.0,5.0,563.0,73.0,2,1,close
match13,athlete14,2930,83.0,5.0,586.0,78.0,2,1,close
match13,athlete14,2846,88.0,5.0,569.2,83.0,2,1,close
match13,athlete14,3066,93.0,5.0,613.2,88.0,2,1,close
match13,athlete14,2952,98.0,5.0,590.4,93.0,2,1,close
match13,athlete14,569,103.0,5.0,113.8,98.0,2,1,close
match13,athlete14,362,104.0,1.0,362.0,103.0,2,1,close
match28,athlete14,2703,5.0,5.0,540.6,0.0,0,0,favorite
match28,athlete14,3106,10.0,5.0,621.2,5.0,0,0,favorite
match28,athlete14,2522,15.0,5.0,504.4,10.0,0,0,favorite
match28,athlete14,2575,20.0,5.0,515.0,15.0,0,0,favorite
match28,athlete14,3158,25.0,5.0,631.6,20.0,0,0,favorite
match28,athlete14,2175,30.0,5.0,435.0,25.0,0,0,favorite
match28,athlete14,2782,35.0,5.0,556.4,30.0,0,0,favorite
match28,athlete14,2754,40.0,5.0,550.8,35.0,0,0,favorite
match28,athlete14,2852,45.0,5.0,570.4,40.0,0,0,favorite
match28,athlete14,1321,47.0,3.0,440.3333333333333,44.0,0,0,favorite
match28,athlete14,2613,52.0,5.0,522.6,47.0,1,0,favorite
match28,athlete14,3270,57.0,5.0,654.0,52.0,1,0,favorite
match28,athlete14,2633,62.0,5.0,526.6,57.0,1,0,favorite
match28,athlete14,2931,67.0,5.0,586.2,62.0,1,0,favorite
match28,athlete14,2281,72.0,5.0,456.2,67.0,1,0,favorite
match20,athlete14,2905,5.0,5.0,581.0,0.0,0,0,favorite
match20,athlete14,3219,10.0,5.0,643.8,5.0,0,0,favorite
match20,athlete14,2805,15.0,5.0,561.0,10.0,0,0,favorite
match20,athlete14,3078,20.0,5.0,615.6,15.0,0,0,favorite
match20,athlete14,3048,25.0,5.0,609.6,20.0,0,0,favorite
match20,athlete14,2850,30.0,5.0,570.0,25.0,0,0,favorite
match20,athlete14,2424,35.0,5.0,484.8,30.0,0,0,favorite
match20,athlete14,2936,40.0,5.0,587.2,35.0,0,0,favorite
match20,athlete14,2265,45.0,5.0,453.0,40.0,0,0,favorite
match20,athlete14,432,47.0,2.0,216.0,45.0,-1,0,favorite
match20,athlete14,2875,52.0,5.0,575.0,47.0,-1,0,favorite
match20,athlete14,2333,57.0,5.0,466.6,52.0,-1,0,favorite
match20,athlete14,2721,62.0,5.0,544.2,57.0,0,-1,favorite
match20,athlete14,2692,67.0,5.0,538.4,62.0,0,-1,favorite
match20,athlete14,2226,72.0,5.0,445.2,67.0,0,-1,favorite
match20,athlete14,2092,77.0,5.0,418.4,72.0,0,-1,favorite
match20,athlete14,1475,82.0,5.0,295.0,77.0,0,-1,favorite
match20,athlete14,1817,87.0,5.0,363.4,82.0,0,-1,favorite
match20,athlete14,1042,88.0,1.0,1042.0,87.0,0,-1,favorite
match21,athlete14,3166,5.0,5.0,633.2,0.0,0,0,favorite
match21,athlete14,1713,10.0,5.0,342.6,5.0,0,0,favorite
match21,athlete14,3235,15.0,5.0,647.0,10.0,0,0,favorite
match21,athlete14,2622,20.0,5.0,524.4,15.0,0,0,favorite
match21,athlete14,2564,25.0,5.0,512.8,20.0,1,0,favorite
match21,athlete14,2649,30.0,5.0,529.8,25.0,1,0,favorite
match21,athlete14,2335,35.0,5.0,467.0,30.0,1,0,favorite
match21,athlete14,1808,40.0,5.0,361.6,35.0,1,0,favorite
match21,athlete14,2268,45.0,5.0,453.6,40.0,1,0,favorite
match21,athlete14,206,46.0,1.0,206.0,45.0,2,1,favorite
match21,athlete14,2740,51.0,5.0,548.0,46.0,2,1,favorite
match21,athlete14,2109,56.0,5.0,421.8,51.0,2,1,favorite
match21,athlete14,2818,61.0,5.0,563.6,56.0,2,1,favorite
match21,athlete14,2525,66.0,5.0,505.0,61.0,2,1,favorite
match21,athlete14,1951,71.0,5.0,390.2,66.0,2,1,favorite
match21,athlete14,2580,76.0,5.0,516.0,71.0,2,1,favorite
match21,athlete14,2524,81.0,5.0,504.8,76.0,2,1,favorite
match21,athlete14,2367,86.0,5.0,473.4,81.0,2,1,favorite
match21,athlete14,125,88.0,2.0,62.5,86.0,2,1,favorite
match17,athlete14,2707,5.0,5.0,541.4,0.0,0,0,favorite
match17,athlete14,3053,10.0,5.0,610.6,5.0,0,0,favorite
match17,athlete14,3524,15.0,5.0,704.8,10.0,0,0,favorite
match17,athlete14,2831,20.0,5.0,566.2,15.0,0,0,favorite
match17,athlete14,2835,25.0,5.0,567.0,20.0,0,0,favorite
match17,athlete14,2811,30.0,5.0,562.2,25.0,0,0,favorite
match17,athlete14,2161,35.0,5.0,432.2,30.0,0,0,favorite
match17,athlete14,2111,40.0,5.0,422.2,35.0,0,0,favorite
match17,athlete14,3329,45.0,5.0,665.8,40.0,0,0,favorite
match17,athlete14,1087,47.0,2.0,543.5,45.0,0,0,favorite
match2,athlete14,2984,5.0,5.0,596.8,0.0,0,0,underdog
match2,athlete14,2523,10.0,5.0,504.6,5.0,0,0,underdog
match2,athlete14,1746,15.0,5.0,349.2,10.0,0,0,underdog
match2,athlete14,3325,20.0,5.0,665.0,15.0,0,0,underdog
match2,athlete14,1692,25.0,5.0,338.4,20.0,0,0,underdog
match2,athlete14,2612,30.0,5.0,522.4,25.0,-1,0,underdog
match2,athlete14,2663,35.0,5.0,532.6,30.0,-1,0,underdog
match2,athlete14,2660,40.0,5.0,532.0,35.0,-1,0,underdog
match2,athlete14,2565,45.0,5.0,513.0,40.0,-1,0,underdog
match2,athlete14,1531,47.0,2.0,765.5,45.0,-2,-1,underdog
match2,athlete14,2268,52.0,5.0,453.6,47.0,-2,-1,underdog
match2,athlete14,2925,57.0,5.0,585.0,52.0,-2,-1,underdog
match16,athlete14,2321,5.0,5.0,464.2,0.0,0,0,favorite
match16,athlete14,2379,10.0,5.0,475.8,5.0,0,0,favorite
match16,athlete14,2838,15.0,5.0,567.6,10.0,0,0,favorite
match16,athlete14,2716,20.0,5.0,543.2,15.0,0,0,favorite
match16,athlete14,2725,25.0,5.0,545.0,20.0,0,0,favorite
match16,athlete14,2625,30.0,5.0,525.0,25.0,1,0,favorite
match16,athlete14,3019,35.0,5.0,603.8,30.0,1,0,favorite
match16,athlete14,2909,40.0,5.0,581.8,35.0,1,0,favorite
match16,athlete14,2364,45.0,5.0,472.8,40.0,2,1,favorite
match16,athlete14,1513,47.0,3.0,504.3333333333333,44.0,2,1,favorite
match16,athlete14,3058,52.0,5.0,611.6,47.0,2,1,favorite
match16,athlete14,3095,57.0,5.0,619.0,52.0,2,1,favorite
match16,athlete14,2275,62.0,5.0,455.0,57.0,2,1,favorite
match16,athlete14,2675,67.0,5.0,535.0,62.0,2,1,favorite
match16,athlete14,1656,72.0,5.0,331.2,67.0,2,1,favorite
match16,athlete14,2485,77.0,5.0,497.0,72.0,2,1,favorite
match16,athlete14,1685,82.0,5.0,337.0,77.0,2,1,favorite
match16,athlete14,1512,87.0,5.0,302.4,82.0,1,2,favorite
match16,athlete14,1406,92.0,5.0,281.2,87.0,1,2,favorite
match16,athlete14,1215,97.0,4.0,303.75,93.0,1,2,favorite
match12,athlete14,2610,5.0,5.0,522.0,0.0,0,0,favorite
match12,athlete14,3187,10.0,5.0,637.4,5.0,0,0,favorite
match12,athlete14,2936,15.0,5.0,587.2,10.0,0,0,favorite
match12,athlete14,3231,20.0,5.0,646.2,15.0,0,0,favorite
match12,athlete14,1698,25.0,5.0,339.6,20.0,1,0,favorite
match12,athlete14,559,30.0,5.0,111.8,25.0,1,0,favorite
match12,athlete14,3488,35.0,5.0,697.6,30.0,1,0,favorite
match12,athlete14,2793,40.0,5.0,558.6,35.0,2,1,favorite
match12,athlete14,2791,45.0,5.0,558.2,40.0,2,1,favorite
match12,athlete14,3112,50.0,5.0,622.4,45.0,2,1,favorite
match12,athlete14,3282,53.0,3.0,1094.0,50.0,2,1,favorite
match12,athlete14,2611,58.0,5.0,522.2,53.0,2,1,favorite
match12,athlete14,2717,63.0,5.0,543.4,58.0,2,1,favorite
match12,athlete14,2875,68.0,5.0,575.0,63.0,2,1,favorite
match12,athlete14,2591,73.0,5.0,518.2,68.0,2,1,favorite
match12,athlete14,2759,78.0,5.0,551.8,73.0,2,1,favorite
match12,athlete14,1400,81.0,3.0,466.6666666666667,78.0,2,1,favorite
match10,athlete14,2087,5.0,5.0,417.4,0.0,0,0,close
match10,athlete14,1973,10.0,5.0,394.6,5.0,0,0,close
match10,athlete14,2529,15.0,5.0,505.8,10.0,0,0,close
match10,athlete14,2369,20.0,5.0,473.8,15.0,0,0,close
match10,athlete14,2012,25.0,5.0,402.4,20.0,1,0,close
match10,athlete14,2177,30.0,5.0,435.4,25.0,1,0,close
match10,athlete14,2990,35.0,5.0,598.0,30.0,1,0,close
match10,athlete14,2140,40.0,5.0,428.0,35.0,2,1,close
match10,athlete14,2479,45.0,5.0,495.8,40.0,2,1,close
match10,athlete14,2628,50.0,5.0,525.6,45.0,2,1,close
match10,athlete14,1576,54.0,3.0,525.3333333333334,51.0,2,1,close
match10,athlete14,2473,59.0,5.0,494.6,54.0,2,1,close
match10,athlete14,2787,64.0,5.0,557.4,59.0,2,1,close
match10,athlete14,2616,69.0,5.0,523.2,64.0,2,1,close
match10,athlete14,2488,74.0,5.0,497.6,69.0,1,2,close
match10,athlete14,1183,79.0,5.0,236.6,74.0,1,2,close
match10,athlete14,1754,84.0,5.0,350.8,79.0,1,2,close
match10,athlete14,1319,87.0,3.0,439.6666666666667,84.0,1,2,close
match14,athlete14,2217,5.0,5.0,443.4,0.0,0,0,favorite
match14,athlete14,2488,10.0,5.0,497.6,5.0,0,0,favorite
match14,athlete14,2143,15.0,5.0,428.6,10.0,0,0,favorite
match14,athlete14,2714,20.0,5.0,542.8,15.0,0,0,favorite
match14,athlete14,3066,25.0,5.0,613.2,20.0,0,0,favorite
match14,athlete14,2642,30.0,5.0,528.4,25.0,0,0,favorite
match14,athlete14,2680,35.0,5.0,536.0,30.0,0,0,favorite
match14,athlete14,2437,40.0,5.0,487.4,35.0,0,0,favorite
match14,athlete14,1653,45.0,5.0,330.6,40.0,0,0,favorite
match14,athlete14,1170,48.0,3.0,390.0,45.0,0,0,favorite
match14,athlete14,2426,52.0,5.0,485.2,47.0,0,0,favorite
match14,athlete14,2731,57.0,5.0,546.2,52.0,0,0,favorite
match14,athlete14,2542,62.0,5.0,508.4,57.0,1,0,favorite
match14,athlete14,2521,67.0,5.0,504.2,62.0,1,0,favorite
match14,athlete14,2440,72.0,5.0,488.0,67.0,1,0,favorite
match23,athlete14,2917,5.0,5.0,583.4,0.0,0,0,favorite
match23,athlete14,3293,10.0,5.0,658.6,5.0,0,0,favorite
match23,athlete14,2916,15.0,5.0,583.2,10.0,0,0,favorite
match23,athlete14,2081,20.0,5.0,416.2,15.0,0,0,favorite
match23,athlete14,2612,25.0,5.0,522.4,20.0,0,0,favorite
match23,athlete14,2186,30.0,5.0,437.2,25.0,-1,0,favorite
match23,athlete14,3062,35.0,5.0,612.4,30.0,-1,0,favorite
match23,athlete14,1713,40.0,5.0,342.6,35.0,-1,0,favorite
match23,athlete14,2473,45.0,5.0,494.6,40.0,-1,0,favorite
match23,athlete14,1226,47.0,2.0,613.0,45.0,-1,0,favorite
match23,athlete14,1468,52.0,5.0,293.6,47.0,-1,0,favorite
match23,athlete14,1760,57.0,5.0,352.0,52.0,-2,-1,favorite
match23,athlete14,3029,62.0,5.0,605.8,57.0,-2,-1,favorite
match23,athlete14,1962,66.0,4.0,490.5,62.0,-2,-1,favorite
match26,athlete14,2564,5.0,5.0,512.8,0.0,0,0,favorite
match26,athlete14,2821,10.0,5.0,564.2,5.0,0,0,favorite
match26,athlete14,2288,15.0,5.0,457.6,10.0,0,0,favorite
match26,athlete14,2562,20.0,5.0,512.4,15.0,0,0,favorite
match26,athlete14,2606,25.0,5.0,521.2,20.0,0,0,favorite
match26,athlete14,3110,30.0,5.0,622.0,25.0,0,0,favorite
match26,athlete14,2329,35.0,5.0,465.8,30.0,1,0,favorite
match26,athlete14,3092,40.0,5.0,618.4,35.0,1,0,favorite
match26,athlete14,2905,45.0,5.0,581.0,40.0,1,0,favorite
match26,athlete14,1204,48.0,3.0,401.3333333333333,45.0,1,0,favorite
match26,athlete14,3104,53.0,5.0,620.8,48.0,1,0,favorite
match26,athlete14,2431,58.0,5.0,486.2,53.0,1,0,favorite
match26,athlete14,2660,63.0,5.0,532.0,58.0,1,0,favorite
match26,athlete14,3224,68.0,5.0,644.8,63.0,1,0,favorite
match26,athlete14,3079,73.0,5.0,615.8,68.0,1,0,favorite
match26,athlete14,1941,78.0,5.0,388.2,73.0,1,0,favorite
match26,athlete14,2831,83.0,5.0,566.2,78.0,1,0,favorite
match26,athlete14,2820,88.0,5.0,564.0,83.0,1,0,favorite
match26,athlete14,2393,93.0,5.0,478.6,88.0,2,1,favorite
match26,athlete14,1805,96.0,3.0,601.6666666666666,93.0,2,1,favorite
match7,athlete14,1325,2.0,2.0,662.5,0.0,0,0,close
match7,athlete14,2532,7.0,5.0,506.4,2.0,0,0,close
match7,athlete14,2489,12.0,5.0,497.8,7.0,0,0,close
match7,athlete14,2531,17.0,5.0,506.2,12.0,0,0,close
match7,athlete14,2468,22.0,5.0,493.6,17.0,0,0,close
match7,athlete14,2740,27.0,5.0,548.0,22.0,0,0,close
match7,athlete14,2310,32.0,5.0,462.0,27.0,0,0,close
match7,athlete14,1551,36.0,4.0,387.75,32.0,0,0,close
match6,athlete14,2254,5.0,5.0,450.8,0.0,0,0,close
match6,athlete14,2925,10.0,5.0,585.0,5.0,0,0,close
match6,athlete14,2647,15.0,5.0,529.4,10.0,0,0,close
match6,athlete14,2223,20.0,5.0,444.6,15.0,0,0,close
match6,athlete14,2695,25.0,5.0,539.0,20.0,1,0,close
match6,athlete14,2649,30.0,5.0,529.8,25.0,1,0,close
match6,athlete14,2076,35.0,5.0,415.2,30.0,1,0,close
match6,athlete14,3372,40.0,5.0,674.4,35.0,1,0,close
match6,athlete14,2154,45.0,5.0,430.8,40.0,2,1,close
match6,athlete14,2674,50.0,5.0,534.8,45.0,2,1,close
match6,athlete14,2037,55.0,5.0,407.4,50.0,2,1,close
match6,athlete14,2570,60.0,5.0,514.0,55.0,2,1,close
match6,athlete14,2430,65.0,5.0,486.0,60.0,2,1,close
match6,athlete14,1697,70.0,5.0,339.4,65.0,2,1,close
match6,athlete14,2493,74.0,4.0,623.25,70.0,2,1,close
match6,athlete14,2499,79.0,5.0,499.8,74.0,2,1,close
match6,athlete14,2730,84.0,5.0,546.0,79.0,2,1,close
match6,athlete14,3085,89.0,5.0,617.0,84.0,2,1,close
match6,athlete14,1920,94.0,5.0,384.0,89.0,2,1,close
match6,athlete14,2685,99.0,5.0,537.0,94.0,2,1,close
match6,athlete14,2634,104.0,5.0,526.8,99.0,2,1,close
match6,athlete14,2219,109.0,5.0,443.8,104.0,2,1,close
match6,athlete14,3283,114.0,5.0,656.6,109.0,2,1,close
match6,athlete14,1942,119.0,5.0,388.4,114.0,2,1,close
match6,athlete14,2622,124.0,4.0,655.5,120.0,2,1,close
match6,athlete14,1759,128.0,4.0,439.75,124.0,2,1,close
match6,athlete14,2570,133.0,5.0,514.0,128.0,2,1,close
match6,athlete14,2430,138.0,5.0,486.0,133.0,2,1,close
match6,athlete14,1697,143.0,5.0,339.4,138.0,2,1,close
match6,athlete14,2292,147.0,4.0,573.0,143.0,2,1,close
match32,athlete14,2018,5.0,5.0,403.6,0.0,0,0,favorite
match32,athlete14,2538,10.0,5.0,507.6,5.0,0,0,favorite
match32,athlete14,3047,15.0,5.0,609.4,10.0,0,0,favorite
match32,athlete14,2872,20.0,5.0,574.4,15.0,1,0,favorite
match32,athlete14,3174,25.0,5.0,634.8,20.0,1,0,favorite
match32,athlete14,2282,30.0,5.0,456.4,25.0,1,0,favorite
match32,athlete14,2166,35.0,5.0,433.2,30.0,0,1,favorite
match32,athlete14,1750,40.0,5.0,350.0,35.0,0,1,favorite
match32,athlete14,2910,45.0,5.0,582.0,40.0,0,1,favorite
match32,athlete14,1647,50.0,5.0,329.4,45.0,0,1,favorite
match32,athlete14,3175,55.0,5.0,635.0,50.0,1,0,favorite
match32,athlete14,2783,60.0,5.0,556.6,55.0,1,0,favorite
match32,athlete14,2256,65.0,5.0,451.2,60.0,1,0,favorite
match32,athlete14,2888,70.0,5.0,577.6,65.0,1,0,favorite
match32,athlete14,2527,75.0,5.0,505.4,70.0,1,0,favorite
match18,athlete14,1870,5.0,5.0,374.0,0.0,0,0,close
match18,athlete14,2428,10.0,5.0,485.6,5.0,0,0,close
match18,athlete14,1616,15.0,5.0,323.2,10.0,0,0,close
match18,athlete14,2381,20.0,5.0,476.2,15.0,-1,0,close
match18,athlete14,2027,25.0,5.0,405.4,20.0,-1,0,close
match18,athlete14,2875,30.0,5.0,575.0,25.0,-1,0,close
match18,athlete14,2264,35.0,5.0,452.8,30.0,-1,0,close
match18,athlete14,2664,40.0,5.0,532.8,35.0,-1,0,close
match18,athlete14,2236,45.0,5.0,447.2,40.0,-1,0,close
match18,athlete14,1984,49.0,4.0,496.0,45.0,-2,-1,close
match29,athlete15,3468,5.0,5.0,693.6,0.0,0,0,favorite
match29,athlete15,3257,10.0,5.0,651.4,5.0,0,0,favorite
match29,athlete15,2670,15.0,5.0,534.0,10.0,0,0,favorite
match29,athlete15,2213,20.0,5.0,442.6,15.0,0,0,favorite
match29,athlete15,2414,25.0,5.0,482.8,20.0,0,0,favorite
match29,athlete15,2806,30.0,5.0,561.2,25.0,0,0,favorite
match29,athlete15,2969,35.0,5.0,593.8,30.0,0,0,favorite
match29,athlete15,1952,40.0,5.0,390.4,35.0,0,0,favorite
match29,athlete15,2033,45.0,5.0,406.6,40.0,0,0,favorite
match29,athlete15,1269,50.0,5.0,253.8,45.0,0,0,favorite
match29,athlete15,2845,55.0,5.0,569.0,50.0,0,0,favorite
match29,athlete15,1499,60.0,5.0,299.8,55.0,0,0,favorite
match29,athlete15,2941,65.0,5.0,588.2,60.0,0,0,favorite
match29,athlete15,2330,70.0,5.0,466.0,65.0,0,0,favorite
match29,athlete15,1434,75.0,5.0,286.8,70.0,0,0,favorite
match29,athlete15,1336,80.0,5.0,267.2,75.0,0,0,favorite
match29,athlete15,2368,85.0,5.0,473.6,80.0,0,0,favorite
match29,athlete15,2069,90.0,5.0,413.8,85.0,2,0,favorite
match29,athlete15,2338,95.0,5.0,467.6,90.0,2,0,favorite
match29,athlete15,2445,100.0,5.0,489.0,95.0,2,0,favorite
match29,athlete15,162,102.0,1.0,162.0,101.0,2,0,favorite
match24,athlete15,3140,5.0,5.0,628.0,0.0,0,0,underdog
match24,athlete15,2308,10.0,5.0,461.6,5.0,0,0,underdog
match24,athlete15,2691,15.0,5.0,538.2,10.0,-1,0,underdog
match24,athlete15,2543,20.0,5.0,508.6,15.0,-1,0,underdog
match24,athlete15,2806,25.0,5.0,561.2,20.0,-1,0,underdog
match24,athlete15,2200,30.0,5.0,440.0,25.0,0,-1,underdog
match24,athlete15,1819,35.0,5.0,363.8,30.0,0,-1,underdog
match24,athlete15,2857,40.0,5.0,571.4,35.0,0,-1,underdog
match24,athlete15,2449,45.0,5.0,489.8,40.0,0,-1,underdog
match24,athlete15,1005,47.0,2.0,502.5,45.0,1,0,underdog
match24,athlete15,2472,52.0,5.0,494.4,47.0,1,0,underdog
match24,athlete15,2317,57.0,5.0,463.4,52.0,1,0,underdog
match24,athlete15,2692,62.0,5.0,538.4,57.0,1,0,underdog
match24,athlete15,2442,67.0,5.0,488.4,62.0,0,1,underdog
match24,athlete15,2175,72.0,5.0,435.0,67.0,0,1,underdog
match24,athlete15,3223,77.0,5.0,644.6,72.0,0,1,underdog
match24,athlete15,1717,82.0,5.0,343.4,77.0,0,1,underdog
match24,athlete15,2081,87.0,5.0,416.2,82.0,0,1,underdog
match24,athlete15,1695,92.0,5.0,339.0,87.0,0,1,underdog
match24,athlete15,2566,96.0,4.0,641.5,92.0,0,1,underdog
match9,athlete15,2698,5.0,5.0,539.6,0.0,0,0,close
match9,athlete15,2428,10.0,5.0,485.6,5.0,0,0,close
match9,athlete15,1825,15.0,5.0,365.0,10.0,0,0,close
match9,athlete15,2693,20.0,5.0,538.6,15.0,-1,0,close
match9,athlete15,2029,25.0,5.0,405.8,20.0,-1,0,close
match9,athlete15,2265,30.0,5.0,453.0,25.0,-1,0,close
match9,athlete15,2077,35.0,5.0,415.4,30.0,-1,0,close
match9,athlete15,2285,40.0,5.0,457.0,35.0,-1,0,close
match9,athlete15,2759,45.0,5.0,551.8,40.0,-1,0,close
match9,athlete15,901,50.0,5.0,180.2,45.0,-1,0,close
match9,athlete15,1819,55.0,5.0,363.8,50.0,0,-1,close
